code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;date_heure;heure;region;statut_grtgaz;statut_rte;statut_terega
44;8058.0;nan;nan;nan;nan;2013-01-17;20130117103000;10:30;Grand Est;nan;Définitif;nan
76;7098.0;nan;nan;nan;nan;2013-01-17;20130117103000;10:30;Occitanie;nan;Définitif;nan
11;14632.0;4983.0;nan;4983.0;19615.0;2013-01-17;20130117110000;11:00;Île-de-France;Définitif;Définitif;nan
24;3842.0;5171.0;nan;5171.0;9013.0;2013-01-17;20130117110000;11:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3997.0;7008.0;nan;7008.0;11005.0;2013-01-17;20130117110000;11:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
44;8027.0;18741.0;nan;18741.0;26768.0;2013-01-17;20130117110000;11:00;Grand Est;Définitif;Définitif;nan
24;3803.0;nan;nan;nan;nan;2013-01-17;20130117113000;11:30;Centre-Val de Loire;nan;Définitif;nan
93;7399.0;nan;nan;nan;nan;2013-01-17;20130117113000;11:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
27;4083.0;6783.0;nan;6783.0;10866.0;2013-01-17;20130117120000;12:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
76;7000.0;2008.0;4568.0;6576.0;13576.0;2013-01-17;20130117120000;12:00;Occitanie;Définitif;Définitif;Définitif
24;3685.0;nan;nan;nan;nan;2013-01-17;20130117123000;12:30;Centre-Val de Loire;nan;Définitif;nan
32;9135.0;nan;nan;nan;nan;2013-01-17;20130117123000;12:30;Hauts-de-France;nan;Définitif;nan
52;5232.0;nan;nan;nan;nan;2013-01-17;20130117123000;12:30;Pays de la Loire;nan;Définitif;nan
84;11741.0;nan;nan;nan;nan;2013-01-17;20130117123000;12:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
76;6978.0;1923.0;4372.0;6295.0;13273.0;2013-01-17;20130117130000;13:00;Occitanie;Définitif;Définitif;Définitif
44;7892.0;nan;nan;nan;nan;2013-01-17;20130117133000;13:30;Grand Est;nan;Définitif;nan
84;11960.0;nan;nan;nan;nan;2013-01-17;20130117133000;13:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;13894.0;4150.0;nan;4150.0;18044.0;2013-01-17;20130117140000;14:00;Île-de-France;Définitif;Définitif;nan
27;3920.0;6583.0;nan;6583.0;10503.0;2013-01-17;20130117140000;14:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;4820.0;7584.0;nan;7584.0;12404.0;2013-01-17;20130117140000;14:00;Normandie;Définitif;Définitif;nan
76;6780.0;1857.0;4216.0;6073.0;12853.0;2013-01-17;20130117140000;14:00;Occitanie;Définitif;Définitif;Définitif
84;11834.0;15762.0;94.0;15856.0;27690.0;2013-01-17;20130117140000;14:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
84;11729.0;nan;nan;nan;nan;2013-01-17;20130117143000;14:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
27;3826.0;6590.0;nan;6590.0;10416.0;2013-01-17;20130117150000;15:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
84;11522.0;15782.0;94.0;15876.0;27398.0;2013-01-17;20130117150000;15:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;13496.0;nan;nan;nan;nan;2013-01-17;20130117153000;15:30;Île-de-France;nan;Définitif;nan
32;8579.0;nan;nan;nan;nan;2013-01-17;20130117153000;15:30;Hauts-de-France;nan;Définitif;nan
84;11522.0;nan;nan;nan;nan;2013-01-17;20130117153000;15:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
28;4527.0;7727.0;nan;7727.0;12254.0;2013-01-17;20130117160000;16:00;Normandie;Définitif;Définitif;nan
53;3745.0;3830.0;nan;3830.0;7575.0;2013-01-17;20130117160000;16:00;Bretagne;Définitif;Définitif;nan
11;13515.0;nan;nan;nan;nan;2013-01-17;20130117163000;16:30;Île-de-France;nan;Définitif;nan
32;8609.0;nan;nan;nan;nan;2013-01-17;20130117163000;16:30;Hauts-de-France;nan;Définitif;nan
84;11502.0;nan;nan;nan;nan;2013-01-17;20130117163000;16:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
76;6388.0;2117.0;4659.0;6776.0;13164.0;2013-01-17;20130117170000;17:00;Occitanie;Définitif;Définitif;Définitif
28;4754.0;nan;nan;nan;nan;2013-01-17;20130117173000;17:30;Normandie;nan;Définitif;nan
53;3847.0;nan;nan;nan;nan;2013-01-17;20130117173000;17:30;Bretagne;nan;Définitif;nan
76;6584.0;nan;nan;nan;nan;2013-01-17;20130117173000;17:30;Occitanie;nan;Définitif;nan
93;7228.0;nan;nan;nan;nan;2013-01-17;20130117173000;17:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
11;14646.0;5990.0;nan;5990.0;20636.0;2013-01-17;20130117180000;18:00;Île-de-France;Définitif;Définitif;nan
28;5038.0;8280.0;nan;8280.0;13318.0;2013-01-17;20130117180000;18:00;Normandie;Définitif;Définitif;nan
53;3995.0;3879.0;nan;3879.0;7874.0;2013-01-17;20130117180000;18:00;Bretagne;Définitif;Définitif;nan
75;7502.0;4461.0;4178.0;8639.0;16141.0;2013-01-17;20130117180000;18:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;12077.0;15693.0;101.0;15794.0;27871.0;2013-01-17;20130117180000;18:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;3943.0;nan;nan;nan;nan;2013-01-17;20130117183000;18:30;Centre-Val de Loire;nan;Définitif;nan
32;9546.0;nan;nan;nan;nan;2013-01-17;20130117183000;18:30;Hauts-de-France;nan;Définitif;nan
75;7932.0;nan;nan;nan;nan;2013-01-17;20130117183000;18:30;Nouvelle-Aquitaine;nan;Définitif;nan
93;7920.0;nan;nan;nan;nan;2013-01-17;20130117183000;18:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
11;15196.0;5895.0;nan;5895.0;21091.0;2013-01-17;20130117190000;19:00;Île-de-France;Définitif;Définitif;nan
27;4137.0;6333.0;nan;6333.0;10470.0;2013-01-17;20130117190000;19:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;5339.0;8252.0;nan;8252.0;13591.0;2013-01-17;20130117190000;19:00;Normandie;Définitif;Définitif;nan
75;8161.0;4428.0;4146.0;8574.0;16735.0;2013-01-17;20130117190000;19:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
93;8089.0;10022.0;nan;10022.0;18111.0;2013-01-17;20130117190000;19:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
52;5321.0;nan;nan;nan;nan;2013-01-17;20130117193000;19:30;Pays de la Loire;nan;Définitif;nan
28;5192.0;7896.0;nan;7896.0;13088.0;2013-01-17;20130117200000;20:00;Normandie;Définitif;Définitif;nan
76;7404.0;2106.0;4450.0;6556.0;13960.0;2013-01-17;20130117200000;20:00;Occitanie;Définitif;Définitif;Définitif
32;9094.0;nan;nan;nan;nan;2013-01-17;20130117203000;20:30;Hauts-de-France;nan;Définitif;nan
44;7681.0;nan;nan;nan;nan;2013-01-17;20130117203000;20:30;Grand Est;nan;Définitif;nan
28;4938.0;7724.0;nan;7724.0;12662.0;2013-01-17;20130117210000;21:00;Normandie;Définitif;Définitif;nan
44;7611.0;16722.0;nan;16722.0;24333.0;2013-01-17;20130117210000;21:00;Grand Est;Définitif;Définitif;nan
52;4816.0;6379.0;nan;6379.0;11195.0;2013-01-17;20130117210000;21:00;Pays de la Loire;Définitif;Définitif;nan
53;3879.0;3427.0;nan;3427.0;7306.0;2013-01-17;20130117210000;21:00;Bretagne;Définitif;Définitif;nan
84;11327.0;14435.0;95.0;14530.0;25857.0;2013-01-17;20130117210000;21:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;8613.0;nan;nan;nan;nan;2013-01-17;20130117213000;21:30;Hauts-de-France;nan;Définitif;nan
52;4526.0;nan;nan;nan;nan;2013-01-17;20130117213000;21:30;Pays de la Loire;nan;Définitif;nan
75;7285.0;nan;nan;nan;nan;2013-01-17;20130117213000;21:30;Nouvelle-Aquitaine;nan;Définitif;nan
24;3601.0;4395.0;nan;4395.0;7996.0;2013-01-17;20130117220000;22:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3662.0;5518.0;nan;5518.0;9180.0;2013-01-17;20130117220000;22:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;8501.0;16956.0;nan;16956.0;25457.0;2013-01-17;20130117220000;22:00;Hauts-de-France;Définitif;Définitif;nan
44;7192.0;15649.0;nan;15649.0;22841.0;2013-01-17;20130117220000;22:00;Grand Est;Définitif;Définitif;nan
76;6731.0;1842.0;4018.0;5860.0;12591.0;2013-01-17;20130117220000;22:00;Occitanie;Définitif;Définitif;Définitif
84;10778.0;13421.0;88.0;13509.0;24287.0;2013-01-17;20130117220000;22:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
75;7227.0;nan;nan;nan;nan;2013-01-17;20130117223000;22:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;6736.0;nan;nan;nan;nan;2013-01-17;20130117223000;22:30;Occitanie;nan;Définitif;nan
32;8432.0;15823.0;nan;15823.0;24255.0;2013-01-17;20130117230000;23:00;Hauts-de-France;Définitif;Définitif;nan
76;7280.0;1669.0;3632.0;5301.0;12581.0;2013-01-17;20130117230000;23:00;Occitanie;Définitif;Définitif;Définitif
24;3414.0;nan;nan;nan;nan;2013-01-17;20130117233000;23:30;Centre-Val de Loire;nan;Définitif;nan
53;3821.0;nan;nan;nan;nan;2013-01-17;20130117233000;23:30;Bretagne;nan;Définitif;nan
76;7154.0;1668.0;3607.0;5275.0;12429.0;2013-01-18;20130118000000;00:00;Occitanie;Définitif;Définitif;Définitif
84;11025.0;12780.0;83.0;12863.0;23888.0;2013-01-18;20130118000000;00:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;8432.0;nan;nan;nan;nan;2013-01-18;20130118003000;00:30;Hauts-de-France;nan;Définitif;nan
84;10864.0;nan;nan;nan;nan;2013-01-18;20130118003000;00:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
52;4617.0;5961.0;nan;5961.0;10578.0;2013-01-18;20130118010000;01:00;Pays de la Loire;Définitif;Définitif;nan
24;3621.0;nan;nan;nan;nan;2013-01-18;20130118013000;01:30;Centre-Val de Loire;nan;Définitif;nan
27;3376.0;5501.0;nan;5501.0;8877.0;2013-01-18;20130118020000;02:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
11;11519.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Île-de-France;nan;Définitif;nan
27;3418.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;4747.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Normandie;nan;Définitif;nan
32;8216.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Hauts-de-France;nan;Définitif;nan
44;6979.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Grand Est;nan;Définitif;nan
84;10944.0;nan;nan;nan;nan;2013-01-18;20130118023000;02:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
11;11231.0;4162.0;nan;4162.0;15393.0;2013-01-18;20130118030000;03:00;Île-de-France;Définitif;Définitif;nan
84;10824.0;13517.0;95.0;13612.0;24436.0;2013-01-18;20130118030000;03:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;11047.0;nan;nan;nan;nan;2013-01-18;20130118033000;03:30;Île-de-France;nan;Définitif;nan
53;3722.0;nan;nan;nan;nan;2013-01-18;20130118033000;03:30;Bretagne;nan;Définitif;nan
75;7201.0;nan;nan;nan;nan;2013-01-18;20130118033000;03:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;6335.0;nan;nan;nan;nan;2013-01-18;20130118033000;03:30;Occitanie;nan;Définitif;nan
93;6747.0;nan;nan;nan;nan;2013-01-18;20130118033000;03:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
24;3337.0;4575.0;nan;4575.0;7912.0;2013-01-18;20130118040000;04:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3280.0;5874.0;nan;5874.0;9154.0;2013-01-18;20130118040000;04:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
84;10550.0;13704.0;98.0;13802.0;24352.0;2013-01-18;20130118040000;04:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
93;6617.0;8854.0;nan;8854.0;15471.0;2013-01-18;20130118040000;04:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
27;3273.0;nan;nan;nan;nan;2013-01-18;20130118043000;04:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;7858.0;nan;nan;nan;nan;2013-01-18;20130118043000;04:30;Hauts-de-France;nan;Définitif;nan
75;6945.0;nan;nan;nan;nan;2013-01-18;20130118043000;04:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;11028.0;4288.0;nan;4288.0;15316.0;2013-01-18;20130118050000;05:00;Île-de-France;Définitif;Définitif;nan
28;4618.0;8315.0;nan;8315.0;12933.0;2013-01-18;20130118050000;05:00;Normandie;Définitif;Définitif;nan
32;7988.0;nan;nan;nan;nan;2013-01-18;20130118053000;05:30;Hauts-de-France;nan;Définitif;nan
24;3495.0;5348.0;nan;5348.0;8843.0;2013-01-18;20130118060000;06:00;Centre-Val de Loire;Définitif;Définitif;nan
28;4865.0;9061.0;nan;9061.0;13926.0;2013-01-18;20130118060000;06:00;Normandie;Définitif;Définitif;nan
84;11014.0;16678.0;121.0;16799.0;27813.0;2013-01-18;20130118060000;06:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
11;12189.0;nan;nan;nan;nan;2013-01-18;20130118063000;06:30;Île-de-France;nan;Définitif;nan
28;5039.0;nan;nan;nan;nan;2013-01-18;20130118063000;06:30;Normandie;nan;Définitif;nan
44;7254.0;nan;nan;nan;nan;2013-01-18;20130118063000;06:30;Grand Est;nan;Définitif;nan
75;7676.0;nan;nan;nan;nan;2013-01-18;20130118063000;06:30;Nouvelle-Aquitaine;nan;Définitif;nan
11;12817.0;4421.0;nan;4421.0;17238.0;2013-01-18;20130118070000;07:00;Île-de-France;Définitif;Définitif;nan
11;13766.0;nan;nan;nan;nan;2013-01-18;20130118073000;07:30;Île-de-France;nan;Définitif;nan
32;9017.0;nan;nan;nan;nan;2013-01-18;20130118073000;07:30;Hauts-de-France;nan;Définitif;nan
75;8310.0;nan;nan;nan;nan;2013-01-18;20130118073000;07:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;7397.0;nan;nan;nan;nan;2013-01-18;20130118073000;07:30;Occitanie;nan;Définitif;nan
11;14306.0;4437.0;nan;4437.0;18743.0;2013-01-18;20130118080000;08:00;Île-de-France;Définitif;Définitif;nan
27;4051.0;7213.0;nan;7213.0;11264.0;2013-01-18;20130118080000;08:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
28;5433.0;9274.0;nan;9274.0;14707.0;2013-01-18;20130118080000;08:00;Normandie;Définitif;Définitif;nan
32;9161.0;20150.0;nan;20150.0;29311.0;2013-01-18;20130118080000;08:00;Hauts-de-France;Définitif;Définitif;nan
76;7482.0;2402.0;5251.0;7653.0;15135.0;2013-01-18;20130118080000;08:00;Occitanie;Définitif;Définitif;Définitif
28;5532.0;nan;nan;nan;nan;2013-01-18;20130118083000;08:30;Normandie;nan;Définitif;nan
32;9170.0;nan;nan;nan;nan;2013-01-18;20130118083000;08:30;Hauts-de-France;nan;Définitif;nan
52;5620.0;nan;nan;nan;nan;2013-01-18;20130118083000;08:30;Pays de la Loire;nan;Définitif;nan
93;7521.0;nan;nan;nan;nan;2013-01-18;20130118083000;08:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
44;7875.0;18208.0;nan;18208.0;26083.0;2013-01-18;20130118090000;09:00;Grand Est;Définitif;Définitif;nan
76;7527.0;2327.0;5110.0;7437.0;14964.0;2013-01-18;20130118090000;09:00;Occitanie;Définitif;Définitif;Définitif
27;3986.0;nan;nan;nan;nan;2013-01-18;20130118093000;09:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;9108.0;nan;nan;nan;nan;2013-01-18;20130118093000;09:30;Hauts-de-France;nan;Définitif;nan
52;5569.0;nan;nan;nan;nan;2013-01-18;20130118093000;09:30;Pays de la Loire;nan;Définitif;nan
11;14827.0;4270.0;nan;4270.0;19097.0;2013-01-18;20130118100000;10:00;Île-de-France;Définitif;Définitif;nan
28;5556.0;9246.0;nan;9246.0;14802.0;2013-01-18;20130118100000;10:00;Normandie;Définitif;Définitif;nan
44;7804.0;18200.0;nan;18200.0;26004.0;2013-01-18;20130118100000;10:00;Grand Est;Définitif;Définitif;nan
53;4425.0;4722.0;nan;4722.0;9147.0;2013-01-18;20130118100000;10:00;Bretagne;Définitif;Définitif;nan
27;3989.0;nan;nan;nan;nan;2013-01-18;20130118103000;10:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;7831.0;nan;nan;nan;nan;2013-01-18;20130118103000;10:30;Grand Est;nan;Définitif;nan
75;8728.0;nan;nan;nan;nan;2013-01-18;20130118103000;10:30;Nouvelle-Aquitaine;nan;Définitif;nan
32;9210.0;20065.0;nan;20065.0;29275.0;2013-01-18;20130118110000;11:00;Hauts-de-France;Définitif;Définitif;nan
53;4430.0;4682.0;nan;4682.0;9112.0;2013-01-18;20130118110000;11:00;Bretagne;Définitif;Définitif;nan
93;7453.0;9960.0;nan;9960.0;17413.0;2013-01-18;20130118110000;11:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
24;3988.0;nan;nan;nan;nan;2013-01-18;20130118113000;11:30;Centre-Val de Loire;nan;Définitif;nan
32;9226.0;nan;nan;nan;nan;2013-01-18;20130118113000;11:30;Hauts-de-France;nan;Définitif;nan
53;4472.0;nan;nan;nan;nan;2013-01-18;20130118113000;11:30;Bretagne;nan;Définitif;nan
76;7659.0;nan;nan;nan;nan;2013-01-18;20130118113000;11:30;Occitanie;nan;Définitif;nan
28;5672.0;9170.0;nan;9170.0;14842.0;2013-01-18;20130118120000;12:00;Normandie;Définitif;Définitif;nan
32;9278.0;19447.0;nan;19447.0;28725.0;2013-01-18;20130118120000;12:00;Hauts-de-France;Définitif;Définitif;nan
27;3932.0;nan;nan;nan;nan;2013-01-18;20130118123000;12:30;Bourgogne-Franche-Comté;nan;Définitif;nan
32;9146.0;nan;nan;nan;nan;2013-01-18;20130118123000;12:30;Hauts-de-France;nan;Définitif;nan
53;4484.0;nan;nan;nan;nan;2013-01-18;20130118123000;12:30;Bretagne;nan;Définitif;nan
76;7619.0;nan;nan;nan;nan;2013-01-18;20130118123000;12:30;Occitanie;nan;Définitif;nan
24;3991.0;5068.0;nan;5068.0;9059.0;2013-01-18;20130118130000;13:00;Centre-Val de Loire;Définitif;Définitif;nan
44;7848.0;16990.0;nan;16990.0;24838.0;2013-01-18;20130118130000;13:00;Grand Est;Définitif;Définitif;nan
84;11968.0;14847.0;96.0;14943.0;26911.0;2013-01-18;20130118130000;13:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
76;7553.0;nan;nan;nan;nan;2013-01-18;20130118133000;13:30;Occitanie;nan;Définitif;nan
75;8718.0;4645.0;4001.0;8646.0;17364.0;2013-01-18;20130118140000;14:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
84;11733.0;14706.0;95.0;14801.0;26534.0;2013-01-18;20130118140000;14:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
27;3788.0;nan;nan;nan;nan;2013-01-18;20130118143000;14:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;7598.0;nan;nan;nan;nan;2013-01-18;20130118143000;14:30;Grand Est;nan;Définitif;nan
75;8652.0;nan;nan;nan;nan;2013-01-18;20130118143000;14:30;Nouvelle-Aquitaine;nan;Définitif;nan
84;11548.0;nan;nan;nan;nan;2013-01-18;20130118143000;14:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
28;5341.0;8964.0;nan;8964.0;14305.0;2013-01-18;20130118150000;15:00;Normandie;Définitif;Définitif;nan
53;4193.0;4240.0;nan;4240.0;8433.0;2013-01-18;20130118150000;15:00;Bretagne;Définitif;Définitif;nan
93;7274.0;9171.0;nan;9171.0;16445.0;2013-01-18;20130118150000;15:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
44;7458.0;nan;nan;nan;nan;2013-01-18;20130118153000;15:30;Grand Est;nan;Définitif;nan
11;14202.0;5729.0;nan;5729.0;19931.0;2013-01-18;20130118160000;16:00;Île-de-France;Définitif;Définitif;nan
27;3673.0;nan;nan;nan;nan;2013-01-18;20130118163000;16:30;Bourgogne-Franche-Comté;nan;Définitif;nan
44;7299.0;nan;nan;nan;nan;2013-01-18;20130118163000;16:30;Grand Est;nan;Définitif;nan
75;7986.0;nan;nan;nan;nan;2013-01-18;20130118163000;16:30;Nouvelle-Aquitaine;nan;Définitif;nan
24;3632.0;4838.0;nan;4838.0;8470.0;2013-01-18;20130118170000;17:00;Centre-Val de Loire;Définitif;Définitif;nan
52;5103.0;7149.0;nan;7149.0;12252.0;2013-01-18;20130118170000;17:00;Pays de la Loire;Définitif;Définitif;nan
24;3717.0;nan;nan;nan;nan;2013-01-18;20130118173000;17:30;Centre-Val de Loire;nan;Définitif;nan
75;7952.0;nan;nan;nan;nan;2013-01-18;20130118173000;17:30;Nouvelle-Aquitaine;nan;Définitif;nan
28;5469.0;8627.0;nan;8627.0;14096.0;2013-01-18;20130118180000;18:00;Normandie;Définitif;Définitif;nan
84;11698.0;14501.0;84.0;14585.0;26283.0;2013-01-18;20130118180000;18:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;3903.0;nan;nan;nan;nan;2013-01-18;20130118183000;18:30;Centre-Val de Loire;nan;Définitif;nan
28;5543.0;nan;nan;nan;nan;2013-01-18;20130118183000;18:30;Normandie;nan;Définitif;nan
32;9165.0;nan;nan;nan;nan;2013-01-18;20130118183000;18:30;Hauts-de-France;nan;Définitif;nan
52;5440.0;nan;nan;nan;nan;2013-01-18;20130118183000;18:30;Pays de la Loire;nan;Définitif;nan
53;4292.0;nan;nan;nan;nan;2013-01-18;20130118183000;18:30;Bretagne;nan;Définitif;nan
24;3990.0;4588.0;nan;4588.0;8578.0;2013-01-18;20130118190000;19:00;Centre-Val de Loire;Définitif;Définitif;nan
76;7621.0;2041.0;3909.0;5950.0;13571.0;2013-01-18;20130118190000;19:00;Occitanie;Définitif;Définitif;Définitif
24;3804.0;nan;nan;nan;nan;2013-01-18;20130118193000;19:30;Centre-Val de Loire;nan;Définitif;nan
53;4228.0;nan;nan;nan;nan;2013-01-18;20130118193000;19:30;Bretagne;nan;Définitif;nan
76;7479.0;nan;nan;nan;nan;2013-01-18;20130118193000;19:30;Occitanie;nan;Définitif;nan
93;7756.0;nan;nan;nan;nan;2013-01-18;20130118193000;19:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
32;8875.0;17082.0;nan;17082.0;25957.0;2013-01-18;20130118200000;20:00;Hauts-de-France;Définitif;Définitif;nan
44;7681.0;16538.0;nan;16538.0;24219.0;2013-01-18;20130118200000;20:00;Grand Est;Définitif;Définitif;nan
75;8018.0;4006.0;3633.0;7639.0;15657.0;2013-01-18;20130118200000;20:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
28;5203.0;nan;nan;nan;nan;2013-01-18;20130118203000;20:30;Normandie;nan;Définitif;nan
52;4869.0;nan;nan;nan;nan;2013-01-18;20130118203000;20:30;Pays de la Loire;nan;Définitif;nan
84;11052.0;nan;nan;nan;nan;2013-01-18;20130118203000;20:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
24;3572.0;4288.0;nan;4288.0;7860.0;2013-01-18;20130118210000;21:00;Centre-Val de Loire;Définitif;Définitif;nan
27;3684.0;5715.0;nan;5715.0;9399.0;2013-01-18;20130118210000;21:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
32;8396.0;16151.0;nan;16151.0;24547.0;2013-01-18;20130118210000;21:00;Hauts-de-France;Définitif;Définitif;nan
44;7265.0;15969.0;nan;15969.0;23234.0;2013-01-18;20130118210000;21:00;Grand Est;Définitif;Définitif;nan
84;10843.0;13221.0;69.0;13290.0;24133.0;2013-01-18;20130118210000;21:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
32;8216.0;nan;nan;nan;nan;2013-01-18;20130118213000;21:30;Hauts-de-France;nan;Définitif;nan
76;6721.0;nan;nan;nan;nan;2013-01-18;20130118213000;21:30;Occitanie;nan;Définitif;nan
11;12969.0;4527.0;nan;4527.0;17496.0;2013-01-18;20130118220000;22:00;Île-de-France;Définitif;Définitif;nan
52;4366.0;5077.0;nan;5077.0;9443.0;2013-01-18;20130118220000;22:00;Pays de la Loire;Définitif;Définitif;nan
75;6985.0;3573.0;3088.0;6661.0;13646.0;2013-01-18;20130118220000;22:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
93;6932.0;8318.0;nan;8318.0;15250.0;2013-01-18;20130118220000;22:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
75;7097.0;nan;nan;nan;nan;2013-01-18;20130118223000;22:30;Nouvelle-Aquitaine;nan;Définitif;nan
76;6521.0;nan;nan;nan;nan;2013-01-18;20130118223000;22:30;Occitanie;nan;Définitif;nan
75;7456.0;3351.0;2707.0;6058.0;13514.0;2013-01-18;20130118230000;23:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
24;3326.0;3757.0;nan;3757.0;7083.0;2013-01-19;20130119000000;00:00;Centre-Val de Loire;Définitif;Définitif;nan
